cid,start,content,trip,loctype,group
107,16/1/14 8:47,GASTech,56,Office,107
107,16/1/14 8:52,Nationwide Refinery,56,Industry,107
107,16/1/14 10:22,Nationwide Refinery,57,Industry,107
107,16/1/14 10:27,Stewart and Sons,57,Industry,107
107,16/1/14 11:49,Stewart and Sons,59,Industry,107
107,16/1/14 11:54,GASTech,59,Office,107
107,17/1/14 8:58,GASTech,60,Office,107
107,17/1/14 9:02,Nationwide Refinery,60,Industry,107
107,17/1/14 10:24,Nationwide Refinery,61,Industry,107
107,17/1/14 10:29,Stewart and Sons,61,Industry,107
107,17/1/14 11:34,Stewart and Sons,63,Industry,107
107,17/1/14 11:39,GASTech,63,Office,107
107,17/1/14 11:53,GASTech,64,Office,107
107,17/1/14 12:44,Nationwide Refinery,64,Industry,107
107,17/1/14 13:17,Nationwide Refinery,65,Industry,107
107,17/1/14 14:17,Nationwide Refinery,65,Industry,107
107,17/1/14 17:12,Nationwide Refinery,66,Industry,107
107,17/1/14 17:21,GASTech,66,Office,107
1286,6/1/14 8:16,Brew Served,NA,NA,1286
1286,6/1/14 13:27,Abila Zacharo,NA,NA,1286
1286,7/1/14 7:54,Brew Served,NA,NA,1286
1286,7/1/14 13:24,Kalami Kafenion,NA,NA,1286
1286,8/1/14 8:16,Brew Served,NA,NA,1286
1286,8/1/14 13:38,Gelatogalore,NA,NA,1286
1286,8/1/14 20:12,Ouzeri Elian,NA,NA,1286
1286,9/1/14 8:14,Brew Served,NA,NA,1286
1286,9/1/14 13:47,Abila Zacharo,NA,NA,1286
1286,9/1/14 20:24,Guy Gyros,NA,NA,1286
1286,10/1/14 8:01,Brew Served,NA,NA,1286
1286,11/1/14 20:04,Kalami Kafenion,NA,NA,1286
1286,12/1/14 13:40,Gelatogalore,NA,NA,1286
1286,12/1/14 15:24,Shoppers Delight,NA,NA,1286
1286,12/1/14 19:50,Gelatogalore,NA,NA,1286
1286,13/1/14 8:07,Brew Served,NA,NA,1286
1286,13/1/14 13:21,Abila Zacharo,NA,NA,1286
1286,13/1/14 20:42,Guy Gyros,NA,NA,1286
1286,14/1/14 8:03,Brew Served,NA,NA,1286
1286,14/1/14 13:59,Guy Gyros,NA,NA,1286
1286,15/1/14 7:49,Brew Served,NA,NA,1286
1286,15/1/14 13:27,Katerina Cafe,NA,NA,1286
1286,15/1/14 21:05,Guy Gyros,NA,NA,1286
1286,16/1/14 7:52,Brew Served,NA,NA,1286
1286,16/1/14 13:22,Abila Zacharo,NA,NA,1286
1286,16/1/14 20:50,Shoppers Delight,NA,NA,1286
1286,17/1/14 8:23,Brew Served,NA,NA,1286
1286,17/1/14 13:38,Hippokampos,NA,NA,1286
1286,17/1/14 20:21,Shoppers Delight,NA,NA,1286
1286,18/1/14 14:51,Ahaggo Museum,NA,NA,1286
1286,18/1/14 20:01,Hippokampos,NA,NA,1286
1286,19/1/14 19:45,Guy Gyros,NA,NA,1286
1286,NA,Brew Served,NA,NA,1286
1286,NA,Guy Gyros,NA,NA,1286
1286,NA,Shoppers Delight,NA,NA,1286
1310,6/1/14 13:39,Guy Gyros,NA,NA,1310
1310,6/1/14 21:32,Frydos Autosupply,NA,NA,1310
1310,7/1/14 7:47,Hallowed Grounds,NA,NA,1310
1310,7/1/14 13:30,Gelatogalore,NA,NA,1310
1310,7/1/14 21:19,Katerina Cafe,NA,NA,1310
1310,8/1/14 7:39,Hallowed Grounds,NA,NA,1310
1310,8/1/14 13:34,Katerina Cafe,NA,NA,1310
1310,8/1/14 20:08,Katerina Cafe,NA,NA,1310
1310,9/1/14 7:37,Hallowed Grounds,NA,NA,1310
1310,9/1/14 13:51,Hippokampos,NA,NA,1310
1310,9/1/14 21:18,Katerina Cafe,NA,NA,1310
1310,10/1/14 7:41,Hallowed Grounds,NA,NA,1310
1310,10/1/14 13:36,Abila Zacharo,NA,NA,1310
1310,11/1/14 13:32,Abila Zacharo,NA,NA,1310
1310,11/1/14 16:00,Roberts and Sons,NA,NA,1310
1310,11/1/14 19:51,Katerina Cafe,NA,NA,1310
1310,12/1/14 13:30,Ouzeri Elian,NA,NA,1310
1310,12/1/14 15:10,Shoppers Delight,NA,NA,1310
1310,13/1/14 7:42,Hallowed Grounds,NA,NA,1310
1310,13/1/14 13:48,Ouzeri Elian,NA,NA,1310
1310,13/1/14 20:33,Katerina Cafe,NA,NA,1310
1310,14/1/14 7:42,Hallowed Grounds,NA,NA,1310
1310,14/1/14 13:37,Abila Zacharo,NA,NA,1310
1310,15/1/14 8:00,Hallowed Grounds,NA,NA,1310
1310,15/1/14 14:00,Katerina Cafe,NA,NA,1310
1310,15/1/14 20:23,Katerina Cafe,NA,NA,1310
1310,16/1/14 7:51,Hallowed Grounds,NA,NA,1310
1310,16/1/14 13:54,Hippokampos,NA,NA,1310
1310,17/1/14 7:31,Hallowed Grounds,NA,NA,1310
1310,17/1/14 13:40,Gelatogalore,NA,NA,1310
1310,17/1/14 20:07,Katerina Cafe,NA,NA,1310
1310,18/1/14 19:54,Katerina Cafe,NA,NA,1310
1310,19/1/14 14:01,Katerina Cafe,NA,NA,1310
1310,NA,Frydos Autosupply,NA,NA,1310
1310,NA,Katerina Cafe,NA,NA,1310
1321,6/1/14 12:00,Bean There,NA,NA,1321
1321,6/1/14 13:47,Kalami Kafenion,NA,NA,1321
1321,6/1/14 20:20,Hippokampos,NA,NA,1321
1321,7/1/14 12:00,Bean There,NA,NA,1321
1321,7/1/14 13:56,Ouzeri Elian,NA,NA,1321
1321,7/1/14 20:34,Hippokampos,NA,NA,1321
1321,8/1/14 12:00,Bean There,NA,NA,1321
1321,8/1/14 13:31,Hippokampos,NA,NA,1321
1321,9/1/14 12:00,Bean There,NA,NA,1321
1321,9/1/14 13:37,Hippokampos,NA,NA,1321
1321,9/1/14 20:21,Frydos Autosupply,NA,NA,1321
1321,10/1/14 12:00,Bean There,NA,NA,1321
1321,10/1/14 13:52,Guy Gyros,NA,NA,1321
1321,11/1/14 13:50,Katerina Cafe,NA,NA,1321
1321,12/1/14 19:22,Hippokampos,NA,NA,1321
1321,13/1/14 12:00,Bean There,NA,NA,1321
1321,13/1/14 13:34,Abila Zacharo,NA,NA,1321
1321,13/1/14 20:42,Albert Clothing,NA,NA,1321
1321,14/1/14 12:00,Bean There,NA,NA,1321
1321,14/1/14 13:51,Kalami Kafenion,NA,NA,1321
1321,15/1/14 12:00,Bean There,NA,NA,1321
1321,15/1/14 13:31,Ouzeri Elian,NA,NA,1321
1321,15/1/14 20:23,Hippokampos,NA,NA,1321
1321,16/1/14 12:00,Bean There,NA,NA,1321
1321,16/1/14 13:43,Hippokampos,NA,NA,1321
1321,16/1/14 20:13,Hippokampos,NA,NA,1321
1321,17/1/14 12:00,Bean There,NA,NA,1321
1321,17/1/14 13:48,Katerina Cafe,NA,NA,1321
1321,17/1/14 19:44,Albert Clothing,NA,NA,1321
1321,18/1/14 13:58,Kalami Kafenion,NA,NA,1321
1321,18/1/14 19:21,Hippokampos,NA,NA,1321
1321,19/1/14 19:44,Hippokampos,NA,NA,1321
1321,NA,Bean There,NA,NA,1321
1321,NA,Bean There,NA,NA,1321
1321,NA,Frydos Autosupply,NA,NA,1321
1321,NA,Hippokampos,NA,NA,1321
1415,6/1/14 12:00,Bean There,NA,NA,1415
1415,6/1/14 13:24,Guy Gyros,NA,NA,1415
1415,6/1/14 20:46,Hippokampos,NA,NA,1415
1415,7/1/14 12:00,Bean There,NA,NA,1415
1415,7/1/14 13:20,Abila Zacharo,NA,NA,1415
1415,7/1/14 20:02,Hippokampos,NA,NA,1415
1415,8/1/14 12:00,Bean There,NA,NA,1415
1415,8/1/14 13:34,Abila Zacharo,NA,NA,1415
1415,8/1/14 19:21,Hippokampos,NA,NA,1415
1415,9/1/14 12:00,Bean There,NA,NA,1415
1415,9/1/14 13:43,Guy Gyros,NA,NA,1415
1415,10/1/14 12:00,Bean There,NA,NA,1415
1415,10/1/14 13:35,Gelatogalore,NA,NA,1415
1415,10/1/14 19:46,Hippokampos,NA,NA,1415
1415,11/1/14 20:23,Hippokampos,NA,NA,1415
1415,12/1/14 19:29,Hippokampos,NA,NA,1415
1415,13/1/14 12:00,Bean There,NA,NA,1415
1415,13/1/14 13:41,Gelatogalore,NA,NA,1415
1415,13/1/14 20:42,Hippokampos,NA,NA,1415
1415,14/1/14 12:00,Bean There,NA,NA,1415
1415,14/1/14 13:36,Guy Gyros,NA,NA,1415
1415,14/1/14 19:44,Hippokampos,NA,NA,1415
1415,15/1/14 13:22,Guy Gyros,NA,NA,1415
1415,15/1/14 19:55,Hippokampos,NA,NA,1415
1415,16/1/14 12:00,Bean There,NA,NA,1415
1415,16/1/14 13:36,Hippokampos,NA,NA,1415
1415,17/1/14 8:08,Kronos Mart,NA,NA,1415
1415,17/1/14 12:00,Bean There,NA,NA,1415
1415,17/1/14 13:38,Ouzeri Elian,NA,NA,1415
1415,18/1/14 20:11,Hippokampos,NA,NA,1415
1415,19/1/14 20:16,Hippokampos,NA,NA,1415
1415,NA,Bean There,NA,NA,1415
1415,NA,Guy Gyros,NA,NA,1415
1415,NA,Hippokampos,NA,NA,1415
1415,NA,Kronos Mart,NA,NA,1415
1874,6/1/14 8:01,Hallowed Grounds,NA,NA,1874
1874,6/1/14 13:50,Katerina Cafe,NA,NA,1874
1874,6/1/14 20:08,Katerina Cafe,NA,NA,1874
1874,7/1/14 7:41,Hallowed Grounds,NA,NA,1874
1874,7/1/14 13:52,Gelatogalore,NA,NA,1874
1874,7/1/14 20:12,Katerina Cafe,NA,NA,1874
1874,8/1/14 7:39,Hallowed Grounds,NA,NA,1874
1874,8/1/14 13:51,Guy Gyros,NA,NA,1874
1874,8/1/14 21:09,Katerina Cafe,NA,NA,1874
1874,9/1/14 13:40,Abila Zacharo,NA,NA,1874
1874,10/1/14 7:41,Hallowed Grounds,NA,NA,1874
1874,10/1/14 13:59,Abila Zacharo,NA,NA,1874
1874,11/1/14 20:46,Katerina Cafe,NA,NA,1874
1874,12/1/14 14:04,Hippokampos,NA,NA,1874
1874,12/1/14 20:48,Katerina Cafe,NA,NA,1874
1874,13/1/14 12:00,Bean There,NA,NA,1874
1874,13/1/14 13:40,Katerina Cafe,NA,NA,1874
1874,13/1/14 21:00,Katerina Cafe,NA,NA,1874
1874,14/1/14 7:54,Hallowed Grounds,NA,NA,1874
1874,14/1/14 13:44,Guy Gyros,NA,NA,1874
1874,14/1/14 20:26,Katerina Cafe,NA,NA,1874
1874,15/1/14 13:35,Kalami Kafenion,NA,NA,1874
1874,15/1/14 20:33,Frydos Autosupply,NA,NA,1874
1874,16/1/14 7:54,Hallowed Grounds,NA,NA,1874
1874,16/1/14 13:48,Gelatogalore,NA,NA,1874
1874,16/1/14 19:45,Frydos Autosupply,NA,NA,1874
1874,17/1/14 7:52,Hallowed Grounds,NA,NA,1874
1874,17/1/14 13:51,Kalami Kafenion,NA,NA,1874
1874,18/1/14 13:28,Guy Gyros,NA,NA,1874
1874,18/1/14 15:32,Frydos Autosupply,NA,NA,1874
1874,18/1/14 19:31,Katerina Cafe,NA,NA,1874
1874,19/1/14 20:05,Katerina Cafe,NA,NA,1874
1874,NA,Frydos Autosupply,NA,NA,1874
1874,NA,Gelatogalore,NA,NA,1874
1874,NA,Hallowed Grounds,NA,NA,1874
1874,NA,Katerina Cafe,NA,NA,1874
1874,NA,Katerina Cafe,NA,NA,1874
1877,6/1/14 12:00,Bean There,NA,NA,1877
1877,6/1/14 13:57,Hippokampos,NA,NA,1877
1877,6/1/14 20:36,Hippokampos,NA,NA,1877
1877,7/1/14 12:00,Bean There,NA,NA,1877
1877,7/1/14 13:45,Kalami Kafenion,NA,NA,1877
1877,7/1/14 20:01,Hippokampos,NA,NA,1877
1877,8/1/14 12:00,Bean There,NA,NA,1877
1877,8/1/14 13:47,Katerina Cafe,NA,NA,1877
1877,9/1/14 12:00,Bean There,NA,NA,1877
1877,9/1/14 14:06,Katerina Cafe,NA,NA,1877
1877,9/1/14 20:15,Hippokampos,NA,NA,1877
1877,10/1/14 12:00,Bean There,NA,NA,1877
1877,10/1/14 13:50,Ouzeri Elian,NA,NA,1877
1877,11/1/14 19:33,Hippokampos,NA,NA,1877
1877,12/1/14 19:58,Albert Clothing,NA,NA,1877
1877,13/1/14 12:00,Bean There,NA,NA,1877
1877,13/1/14 14:06,Ouzeri Elian,NA,NA,1877
1877,14/1/14 12:00,Bean There,NA,NA,1877
1877,14/1/14 13:49,Gelatogalore,NA,NA,1877
1877,15/1/14 12:00,Bean There,NA,NA,1877
1877,15/1/14 13:42,Hippokampos,NA,NA,1877
1877,15/1/14 20:24,Hippokampos,NA,NA,1877
1877,16/1/14 12:00,Bean There,NA,NA,1877
1877,16/1/14 14:05,Guy Gyros,NA,NA,1877
1877,16/1/14 20:45,Shoppers Delight,NA,NA,1877
1877,17/1/14 12:00,Bean There,NA,NA,1877
1877,17/1/14 13:58,Hippokampos,NA,NA,1877
1877,18/1/14 13:21,Hippokampos,NA,NA,1877
1877,18/1/14 15:51,Frydos Autosupply,NA,NA,1877
1877,18/1/14 20:23,Hippokampos,NA,NA,1877
1877,NA,Bean There,NA,NA,1877
1877,NA,Bean There,NA,NA,1877
1877,NA,Gelatogalore,NA,NA,1877
1877,NA,Hippokampos,NA,NA,1877
1877,NA,Hippokampos,NA,NA,1877
1877,NA,Hippokampos,NA,NA,1877
1877,NA,Hippokampos,NA,NA,1877
1877,NA,Hippokampos,NA,NA,1877
1877,NA,Shoppers Delight,NA,NA,1877
2142,6/1/14 7:54,Coffee Cameleon,NA,NA,2142
2142,6/1/14 13:53,Katerina Cafe,NA,NA,2142
2142,6/1/14 21:23,Frydos Autosupply,NA,NA,2142
2142,7/1/14 8:00,Coffee Cameleon,NA,NA,2142
2142,7/1/14 13:29,Ouzeri Elian,NA,NA,2142
2142,7/1/14 20:11,Katerina Cafe,NA,NA,2142
2142,8/1/14 7:59,Coffee Cameleon,NA,NA,2142
2142,8/1/14 13:41,Katerina Cafe,NA,NA,2142
2142,8/1/14 20:27,Katerina Cafe,NA,NA,2142
2142,9/1/14 8:03,Coffee Cameleon,NA,NA,2142
2142,9/1/14 13:53,Hippokampos,NA,NA,2142
2142,10/1/14 8:11,Coffee Cameleon,NA,NA,2142
2142,10/1/14 13:47,Katerina Cafe,NA,NA,2142
2142,11/1/14 14:17,Katerina Cafe,NA,NA,2142
2142,11/1/14 19:31,Katerina Cafe,NA,NA,2142
2142,12/1/14 13:25,Hippokampos,NA,NA,2142
2142,12/1/14 15:49,Albert Clothing,NA,NA,2142
2142,12/1/14 20:13,Katerina Cafe,NA,NA,2142
2142,13/1/14 8:12,Coffee Cameleon,NA,NA,2142
2142,13/1/14 13:39,Guy Gyros,NA,NA,2142
2142,13/1/14 20:24,Katerina Cafe,NA,NA,2142
2142,14/1/14 7:56,Coffee Cameleon,NA,NA,2142
2142,14/1/14 13:32,Gelatogalore,NA,NA,2142
2142,15/1/14 7:45,Coffee Cameleon,NA,NA,2142
2142,15/1/14 13:44,Guy Gyros,NA,NA,2142
2142,15/1/14 20:00,Katerina Cafe,NA,NA,2142
2142,16/1/14 13:45,Ouzeri Elian,NA,NA,2142
2142,16/1/14 20:36,Katerina Cafe,NA,NA,2142
2142,17/1/14 13:41,Abila Zacharo,NA,NA,2142
2142,17/1/14 20:58,Katerina Cafe,NA,NA,2142
2142,19/1/14 13:33,Hippokampos,NA,NA,2142
2142,19/1/14 15:39,Albert Clothing,NA,NA,2142
2142,19/1/14 19:56,Shoppers Delight,NA,NA,2142
2142,NA,Coffee Cameleon,NA,NA,2142
2276,7/1/14 14:16,Abila Scrapyard,NA,NA,2276
2276,7/1/14 15:03,Stewart and Sons,NA,NA,2276
2276,7/1/14 16:24,Nationwide Refinery,NA,NA,2276
2276,9/1/14 13:18,Abila Airport,NA,NA,2276
2276,9/1/14 14:12,Abila Scrapyard,NA,NA,2276
2276,9/1/14 15:00,Stewart and Sons,NA,NA,2276
2276,9/1/14 16:27,Nationwide Refinery,NA,NA,2276
2276,14/1/14 13:06,Abila Airport,NA,NA,2276
2276,14/1/14 14:13,Abila Scrapyard,NA,NA,2276
2276,14/1/14 16:28,Nationwide Refinery,NA,NA,2276
2276,16/1/14 13:22,Abila Airport,NA,NA,2276
2276,16/1/14 16:56,Abila Scrapyard,NA,NA,2276
2276,NA,Abila Airport,NA,NA,2276
2276,NA,Abila Airport,NA,NA,2276
2418,6/1/14 8:14,Coffee Cameleon,NA,NA,2418
2418,6/1/14 13:18,Abila Zacharo,NA,NA,2418
2418,6/1/14 20:19,Katerina Cafe,NA,NA,2418
2418,7/1/14 8:01,Coffee Cameleon,NA,NA,2418
2418,7/1/14 13:44,Abila Zacharo,NA,NA,2418
2418,8/1/14 8:22,Coffee Cameleon,NA,NA,2418
2418,8/1/14 13:47,Gelatogalore,NA,NA,2418
2418,8/1/14 20:07,Frydos Autosupply,NA,NA,2418
2418,9/1/14 13:29,Hippokampos,NA,NA,2418
2418,9/1/14 20:38,Katerina Cafe,NA,NA,2418
2418,10/1/14 7:54,Coffee Cameleon,NA,NA,2418
2418,10/1/14 13:38,Katerina Cafe,NA,NA,2418
2418,11/1/14 13:23,Katerina Cafe,NA,NA,2418
2418,11/1/14 15:20,Shoppers Delight,NA,NA,2418
2418,11/1/14 20:24,Katerina Cafe,NA,NA,2418
2418,13/1/14 7:55,Coffee Cameleon,NA,NA,2418
2418,13/1/14 13:23,Katerina Cafe,NA,NA,2418
2418,13/1/14 21:11,Frydos Autosupply,NA,NA,2418
2418,14/1/14 7:52,Coffee Cameleon,NA,NA,2418
2418,15/1/14 8:05,Coffee Cameleon,NA,NA,2418
2418,15/1/14 13:17,Katerina Cafe,NA,NA,2418
2418,15/1/14 20:29,Katerina Cafe,NA,NA,2418
2418,16/1/14 8:03,Coffee Cameleon,NA,NA,2418
2418,16/1/14 14:00,Ouzeri Elian,NA,NA,2418
2418,16/1/14 20:25,Katerina Cafe,NA,NA,2418
2418,17/1/14 8:07,Coffee Cameleon,NA,NA,2418
2418,17/1/14 13:16,Hippokampos,NA,NA,2418
2418,18/1/14 19:56,Katerina Cafe,NA,NA,2418
2418,NA,Abila Zacharo,NA,NA,2418
2418,NA,Coffee Cameleon,NA,NA,2418
2418,NA,Coffee Cameleon,NA,NA,2418
2418,NA,Coffee Cameleon,NA,NA,2418
2418,NA,Coffee Cameleon,NA,NA,2418
2418,NA,Katerina Cafe,NA,NA,2418
2418,NA,Katerina Cafe,NA,NA,2418
2418,NA,Katerina Cafe,NA,NA,2418
2463,6/1/14 12:00,Jack Beans,NA,NA,2463
2463,6/1/14 13:46,Guy Gyros,NA,NA,2463
2463,7/1/14 12:00,Jack Beans,NA,NA,2463
2463,7/1/14 13:35,Gelatogalore,NA,NA,2463
2463,7/1/14 21:17,Hippokampos,NA,NA,2463
2463,8/1/14 12:00,Jack Beans,NA,NA,2463
2463,8/1/14 13:23,Abila Zacharo,NA,NA,2463
2463,8/1/14 21:32,Hippokampos,NA,NA,2463
2463,9/1/14 12:00,Jack Beans,NA,NA,2463
2463,9/1/14 13:32,Abila Zacharo,NA,NA,2463
2463,9/1/14 20:41,Hippokampos,NA,NA,2463
2463,10/1/14 12:00,Jack Beans,NA,NA,2463
2463,10/1/14 13:40,Hippokampos,NA,NA,2463
2463,10/1/14 22:21,Hippokampos,NA,NA,2463
2463,12/1/14 13:45,Desafio Golf Course,NA,NA,2463
2463,13/1/14 12:00,Jack Beans,NA,NA,2463
2463,13/1/14 13:40,Guy Gyros,NA,NA,2463
2463,13/1/14 20:35,Hippokampos,NA,NA,2463
2463,14/1/14 13:33,Gelatogalore,NA,NA,2463
2463,14/1/14 20:22,Hippokampos,NA,NA,2463
2463,15/1/14 12:00,Jack Beans,NA,NA,2463
2463,15/1/14 13:39,Gelatogalore,NA,NA,2463
2463,16/1/14 12:00,Jack Beans,NA,NA,2463
2463,16/1/14 13:33,Gelatogalore,NA,NA,2463
2463,16/1/14 20:43,Hippokampos,NA,NA,2463
2463,17/1/14 13:37,Kalami Kafenion,NA,NA,2463
2463,17/1/14 21:29,Hippokampos,NA,NA,2463
2463,18/1/14 13:28,Kalami Kafenion,NA,NA,2463
2463,18/1/14 15:53,Frydos Autosupply,NA,NA,2463
2463,18/1/14 19:36,Hippokampos,NA,NA,2463
2463,19/1/14 15:15,Desafio Golf Course,NA,NA,2463
2463,19/1/14 19:56,Hippokampos,NA,NA,2463
2463,NA,General Grocer,NA,NA,2463
2463,NA,Guy Gyros,NA,NA,2463
2463,NA,Hippokampos,NA,NA,2463
2463,NA,Hippokampos,NA,NA,2463
2463,NA,Jack Beans,NA,NA,2463
2463,NA,Jack Beans,NA,NA,2463
2463,NA,Jack Beans,NA,NA,2463
2463,NA,Jack Beans,NA,NA,2463
2463,NA,Kalami Kafenion,NA,NA,2463
2540,6/1/14 12:00,Brewed Awakenings,NA,NA,2540
2540,6/1/14 13:22,Ouzeri Elian,NA,NA,2540
2540,7/1/14 12:00,Brewed Awakenings,NA,NA,2540
2540,7/1/14 21:03,Hippokampos,NA,NA,2540
2540,8/1/14 12:00,Brewed Awakenings,NA,NA,2540
2540,8/1/14 12:56,Chostus Hotel,NA,NA,2540
2540,8/1/14 19:28,Hippokampos,NA,NA,2540
2540,9/1/14 12:00,Brewed Awakenings,NA,NA,2540
2540,9/1/14 13:23,Gelatogalore,NA,NA,2540
2540,9/1/14 20:05,Hippokampos,NA,NA,2540
2540,10/1/14 12:00,Brewed Awakenings,NA,NA,2540
2540,10/1/14 13:11,Chostus Hotel,NA,NA,2540
2540,11/1/14 13:33,Abila Zacharo,NA,NA,2540
2540,11/1/14 19:40,Katerina Cafe,NA,NA,2540
2540,12/1/14 13:52,Kalami Kafenion,NA,NA,2540
2540,12/1/14 20:15,Hippokampos,NA,NA,2540
2540,13/1/14 12:00,Brewed Awakenings,NA,NA,2540
2540,13/1/14 13:33,Guy Gyros,NA,NA,2540
2540,14/1/14 12:00,Brewed Awakenings,NA,NA,2540
2540,14/1/14 13:17,Chostus Hotel,NA,NA,2540
2540,14/1/14 21:31,Hippokampos,NA,NA,2540
2540,15/1/14 12:00,Brewed Awakenings,NA,NA,2540
2540,15/1/14 13:41,Hippokampos,NA,NA,2540
2540,15/1/14 19:52,Frydos Autosupply,NA,NA,2540
2540,16/1/14 12:00,Brewed Awakenings,NA,NA,2540
2540,16/1/14 13:30,Hippokampos,NA,NA,2540
2540,17/1/14 12:00,Brewed Awakenings,NA,NA,2540
2540,17/1/14 13:54,Chostus Hotel,NA,NA,2540
2540,17/1/14 20:03,Hippokampos,NA,NA,2540
2540,18/1/14 13:05,Abila Zacharo,NA,NA,2540
2540,19/1/14 20:02,Albert Clothing,NA,NA,2540
2540,NA,Abila Zacharo,NA,NA,2540
2540,NA,Brewed Awakenings,NA,NA,2540
2540,NA,Brewed Awakenings,NA,NA,2540
2540,NA,Brewed Awakenings,NA,NA,2540
2540,NA,Brewed Awakenings,NA,NA,2540
2540,NA,Chostus Hotel,NA,NA,2540
2540,NA,Gelatogalore,NA,NA,2540
2540,NA,Guy Gyros,NA,NA,2540
2540,NA,Hippokampos,NA,NA,2540
2540,NA,Hippokampos,NA,NA,2540
2540,NA,Kalami Kafenion,NA,NA,2540
2540,NA,Roberts and Sons,NA,NA,2540
2681,6/1/14 7:54,Hallowed Grounds,NA,NA,2681
2681,6/1/14 13:35,Hippokampos,NA,NA,2681
2681,7/1/14 8:01,Hallowed Grounds,NA,NA,2681
2681,7/1/14 13:49,Gelatogalore,NA,NA,2681
2681,7/1/14 20:49,Ouzeri Elian,NA,NA,2681
2681,8/1/14 7:50,Hallowed Grounds,NA,NA,2681
2681,8/1/14 13:46,Abila Zacharo,NA,NA,2681
2681,9/1/14 8:15,Hallowed Grounds,NA,NA,2681
2681,9/1/14 13:45,Gelatogalore,NA,NA,2681
2681,9/1/14 21:13,Shoppers Delight,NA,NA,2681
2681,10/1/14 7:46,Hallowed Grounds,NA,NA,2681
2681,10/1/14 13:46,Abila Zacharo,NA,NA,2681
2681,11/1/14 20:04,Ouzeri Elian,NA,NA,2681
2681,13/1/14 8:06,Hallowed Grounds,NA,NA,2681
2681,13/1/14 14:01,Gelatogalore,NA,NA,2681
2681,13/1/14 20:43,Ouzeri Elian,NA,NA,2681
2681,14/1/14 8:12,Hallowed Grounds,NA,NA,2681
2681,14/1/14 13:53,Ouzeri Elian,NA,NA,2681
2681,14/1/14 20:46,Ouzeri Elian,NA,NA,2681
2681,15/1/14 8:13,Hallowed Grounds,NA,NA,2681
2681,15/1/14 13:59,Gelatogalore,NA,NA,2681
2681,15/1/14 21:05,Ouzeri Elian,NA,NA,2681
2681,16/1/14 8:09,Hallowed Grounds,NA,NA,2681
2681,16/1/14 20:25,Ouzeri Elian,NA,NA,2681
2681,17/1/14 8:12,Hallowed Grounds,NA,NA,2681
2681,17/1/14 13:47,Gelatogalore,NA,NA,2681
2681,17/1/14 20:35,Ouzeri Elian,NA,NA,2681
2681,18/1/14 13:58,Gelatogalore,NA,NA,2681
2681,18/1/14 19:46,Ouzeri Elian,NA,NA,2681
2681,NA,Gelatogalore,NA,NA,2681
2681,NA,Gelatogalore,NA,NA,2681
2681,NA,Gelatogalore,NA,NA,2681
2681,NA,Hallowed Grounds,NA,NA,2681
2681,NA,Hallowed Grounds,NA,NA,2681
2681,NA,Hallowed Grounds,NA,NA,2681
2681,NA,Ouzeri Elian,NA,NA,2681
2681,NA,Ouzeri Elian,NA,NA,2681
3484,6/1/14 7:55,Brew Served,NA,NA,3484
3484,6/1/14 13:19,Kalami Kafenion,NA,NA,3484
3484,6/1/14 17:28,U Pump,NA,NA,3484
3484,6/1/14 20:13,Guy Gyros,NA,NA,3484
3484,7/1/14 7:55,Brew Served,NA,NA,3484
3484,7/1/14 13:41,Katerina Cafe,NA,NA,3484
3484,7/1/14 19:48,Guy Gyros,NA,NA,3484
3484,8/1/14 7:55,Brew Served,NA,NA,3484
3484,8/1/14 13:39,Gelatogalore,NA,NA,3484
3484,8/1/14 20:15,Guy Gyros,NA,NA,3484
3484,9/1/14 8:01,Brew Served,NA,NA,3484
3484,9/1/14 13:24,Abila Zacharo,NA,NA,3484
3484,9/1/14 19:32,Frydos Autosupply,NA,NA,3484
3484,10/1/14 7:45,Brew Served,NA,NA,3484
3484,10/1/14 13:30,Kalami Kafenion,NA,NA,3484
3484,11/1/14 13:43,Katerina Cafe,NA,NA,3484
3484,13/1/14 7:57,Brew Served,NA,NA,3484
3484,14/1/14 7:45,Brew Served,NA,NA,3484
3484,14/1/14 13:40,Ouzeri Elian,NA,NA,3484
3484,14/1/14 20:05,Albert Clothing,NA,NA,3484
3484,15/1/14 7:58,Brew Served,NA,NA,3484
3484,15/1/14 13:22,Ouzeri Elian,NA,NA,3484
3484,15/1/14 19:53,Guy Gyros,NA,NA,3484
3484,16/1/14 7:36,Brew Served,NA,NA,3484
3484,16/1/14 13:27,Katerina Cafe,NA,NA,3484
3484,16/1/14 19:09,Guy Gyros,NA,NA,3484
3484,17/1/14 8:03,Brew Served,NA,NA,3484
3484,17/1/14 13:21,Guy Gyros,NA,NA,3484
3484,17/1/14 20:16,Guy Gyros,NA,NA,3484
3484,18/1/14 13:34,Katerina Cafe,NA,NA,3484
3484,18/1/14 19:08,Guy Gyros,NA,NA,3484
3484,19/1/14 3:13,Kronos Mart,NA,NA,3484
3484,19/1/14 13:27,Ouzeri Elian,NA,NA,3484
3484,19/1/14 15:26,Frydos Autosupply,NA,NA,3484
3484,19/1/14 19:45,Guy Gyros,NA,NA,3484
3484,NA,Brew Served,NA,NA,3484
3484,NA,Brew Served,NA,NA,3484
3484,NA,Brew Served,NA,NA,3484
3484,NA,Brew Served,NA,NA,3484
3484,NA,Gelatogalore,NA,NA,3484
